date,day_of_week,is_sunday,month,year,is_vacation,is_gym_open,active_student_population,exam_phase,exam_intensity,academic_load_index,weather_condition,weather_impact_factor,interuni_event,event_boost_factor,gym_adoption_ratio,maintenance_flag,maintenance_severity,equipment_availability_ratio,effective_capacity,base_demand,raw_demand,daily_gym_footfall
2021-06-03,3,0,6,2021,1,0,212,endterm,0.55,0.5391010648735861,normal,1.0,0,1.0,0.25,0,none,1.0,180,53.0,23.18338691874092,0
2021-06-04,4,0,6,2021,1,0,250,endterm,0.55,0.417454226923187,normal,1.0,0,1.0,0.25,0,none,1.0,180,62.5,28.845004180598444,0
2021-06-05,5,0,6,2021,1,0,231,endterm,0.55,0.39925649480929226,normal,1.0,0,1.0,0.2696567411071412,0,none,1.0,180,62.29070719574962,31.577438482853346,0
2021-06-06,6,1,6,2021,1,0,238,endterm,0.55,0.4961668893512832,normal,1.0,0,1.0,0.3228843293026776,1,low,0.9,162,76.84647037403727,37.15378393237951,0
2021-06-07,0,0,6,2021,1,0,248,endterm,0.55,0.6759093528889046,normal,1.0,0,1.0,0.25,0,none,1.0,180,62.0,26.109641615647806,0
2021-06-08,1,0,6,2021,1,0,231,endterm,0.55,0.5815400231891649,normal,1.0,0,1.0,0.27501349119241847,0,none,1.0,180,63.52811646544867,25.84119919822528,0
2021-06-09,2,0,6,2021,1,0,203,endterm,0.55,0.4444078501870841,normal,1.0,0,1.0,0.27368760717412893,0,none,1.0,180,55.558584256348176,26.989122543526477,0
2021-06-10,3,0,6,2021,1,0,229,endterm,0.55,0.6157548065972517,normal,1.0,0,1.0,0.3694168889104224,0,none,1.0,180,84.59646756048673,34.745591220134465,0
2021-06-11,4,0,6,2021,1,0,236,endterm,0.55,0.0727186069054887,normal,1.0,0,1.0,0.2807489094143568,0,none,1.0,180,66.2567426217882,31.55328110312334,0
2021-06-12,5,0,6,2021,1,0,222,endterm,0.55,0.6723148550558156,normal,1.0,0,1.0,0.3191494492370464,0,none,1.0,180,70.8511777306243,27.339691372970172,0
2021-06-13,6,1,6,2021,1,0,238,endterm,0.55,0.23904293318328507,normal,1.0,0,1.0,0.30706285700437314,0,none,1.0,180,73.08095996704081,36.6585069096523,0
2021-06-14,0,0,6,2021,1,0,244,endterm,0.55,0.44563385878953016,normal,1.0,0,1.0,0.25,0,none,1.0,180,61.0,30.079021540808135,0
2021-06-15,1,0,6,2021,1,0,214,endterm,0.55,0.33204951580607844,normal,1.0,0,1.0,0.3384103608315869,0,none,1.0,180,72.41981721795959,33.90665040182153,0
2021-06-16,2,0,6,2021,1,0,242,endterm,0.55,0.30579777864186414,normal,1.0,0,1.0,0.3107698252728144,0,none,1.0,180,75.20629771602108,31.914056089290504,0
2021-06-17,3,0,6,2021,1,0,228,endterm,0.55,0.6741240181067779,normal,1.0,0,1.0,0.32541343198372946,0,none,1.0,180,74.19426249229032,29.972403724920085,0
2021-06-18,4,0,6,2021,1,0,235,endterm,0.55,0.4298448198032163,normal,1.0,0,1.0,0.49631188532181636,1,low,0.9,162,116.63329305062685,53.721448156837525,0
2021-06-19,5,0,6,2021,1,0,212,endterm,0.55,0.5519755822596074,normal,1.0,0,1.0,0.25,0,none,1.0,180,53.0,23.136075645337552,0
2021-06-20,6,1,6,2021,1,0,231,endterm,0.55,0.4929619131681224,normal,1.0,0,1.0,0.3862348324880554,0,none,1.0,180,89.2202463047408,43.01889404821467,0
2021-06-21,0,0,6,2021,1,0,206,endterm,0.55,0.5715561240834682,normal,1.0,0,1.0,0.2856276240299822,0,none,1.0,180,58.83929055017634,27.506559345741817,0
2021-06-22,1,0,6,2021,1,0,250,endterm,0.55,0.5115232836590383,normal,1.0,0,1.0,0.31436644522015045,0,none,1.0,180,78.59161130503762,32.33810908234807,0
2021-06-23,2,0,6,2021,1,0,221,endterm,0.55,0.30755116637171453,normal,1.0,0,1.0,0.29772438773493787,1,high,0.65,117,65.79708968942127,29.781062764126315,0
2021-06-24,3,0,6,2021,1,0,227,endterm,0.55,0.649440022917071,normal,1.0,0,1.0,0.2787881833300978,0,none,1.0,180,63.2849176159322,23.084711061845933,0
2021-06-25,4,0,6,2021,1,0,201,endterm,0.55,0.4259365125258031,normal,1.0,0,1.0,0.271508353588062,0,none,1.0,180,54.573179071200464,26.64156210210585,0
2021-06-26,5,0,6,2021,1,0,241,endterm,0.55,0.26651271520103736,normal,1.0,0,1.0,0.3164754367786504,0,none,1.0,180,76.27058026365475,42.90658474744061,0
2021-06-27,6,1,6,2021,1,0,244,endterm,0.55,0.43578272585511313,normal,1.0,0,1.0,0.25,0,none,1.0,180,61.0,26.82896229570463,0
2021-06-28,0,0,6,2021,1,0,205,endterm,0.55,0.7251139685951467,normal,1.0,0,1.0,0.33752895837608826,0,none,1.0,180,69.1934364670981,26.36599765496372,0
2021-06-29,1,0,6,2021,1,0,227,endterm,0.55,0.6275332613170239,normal,1.0,0,1.0,0.2791902797557373,0,none,1.0,180,63.37619350455237,29.936741061747384,0
2021-06-30,2,0,6,2021,1,0,227,endterm,0.55,0.4477021798388211,normal,1.0,0,1.0,0.25,1,low,0.9,162,56.75,26.918326051940298,0
2021-07-01,3,0,7,2021,0,1,243,midterm,0.75,0.4476113443522357,heavy_rain,0.8,0,1.0,0.2774993571002093,0,none,1.0,180,67.43234377535086,34.66434363240702,34
2021-07-02,4,0,7,2021,0,1,243,midterm,0.75,0.4517547423173926,heavy_rain,0.8,0,1.0,0.36285746084312864,0,none,1.0,180,88.17436298488026,38.18266672958195,38
2021-07-03,5,0,7,2021,0,1,219,midterm,0.75,0.8115121975341262,heavy_rain,0.8,0,1.0,0.2732332456491888,0,none,1.0,180,59.83808079717235,25.894429827765236,25
2021-07-04,6,1,7,2021,0,0,229,midterm,0.75,0.557290317834733,heavy_rain,0.8,0,1.0,0.317922680910481,0,none,1.0,180,72.80429392850014,30.791069924748367,0
2021-07-05,0,0,7,2021,0,1,210,midterm,0.75,0.5645062470786605,heavy_rain,0.8,0,1.0,0.26345218621422634,0,none,1.0,180,55.32495910498753,22.78509561400834,22
2021-07-06,1,0,7,2021,0,1,227,midterm,0.75,0.6545425181047764,heavy_rain,0.8,0,1.0,0.33789609249618097,0,none,1.0,180,76.70241299663309,32.7941889943831,32
2021-07-07,2,0,7,2021,0,1,224,midterm,0.75,0.535818373853977,heavy_rain,0.8,0,1.0,0.3342753869395102,0,none,1.0,180,74.87768667445029,33.229902001191874,33
2021-07-08,3,0,7,2021,0,1,238,midterm,0.75,0.46114367812689455,heavy_rain,0.8,0,1.0,0.39243044166482055,0,none,1.0,180,93.3984451162273,44.68948217046578,44
2021-07-09,4,0,7,2021,0,1,232,midterm,0.75,0.47054752263725325,heavy_rain,0.8,0,1.0,0.2912218027250392,0,none,1.0,180,67.5634582322091,28.16605071364782,28
2021-07-10,5,0,7,2021,0,1,200,midterm,0.75,0.4892598110878904,heavy_rain,0.8,0,1.0,0.3334327402378953,0,none,1.0,180,66.68654804757907,35.26704602058512,35
2021-07-11,6,1,7,2021,0,0,226,midterm,0.75,0.4944166645235238,heavy_rain,0.8,0,1.0,0.3049033769769472,0,none,1.0,180,68.90816319679007,36.908594001037585,0
2021-07-12,0,0,7,2021,0,1,212,midterm,0.75,0.609144431545547,heavy_rain,0.8,0,1.0,0.36479358909315074,0,none,1.0,180,77.33624088774796,28.261283791589534,28
2021-07-13,1,0,7,2021,0,1,240,midterm,0.75,0.5077918828710949,heavy_rain,0.8,0,1.0,0.2640583806195635,0,none,1.0,180,63.37401134869524,33.265839002974225,33
2021-07-14,2,0,7,2021,0,1,202,midterm,0.75,0.6098960115823369,heavy_rain,0.8,0,1.0,0.33725026564386407,0,none,1.0,180,68.12455366006054,28.39822129815945,28
2021-07-15,3,0,7,2021,0,1,238,midterm,0.75,0.48789251298371267,heavy_rain,0.8,0,1.0,0.2902651351941659,0,none,1.0,180,69.08310217621148,36.21955493195076,36
2021-07-16,4,0,7,2021,0,1,205,midterm,0.75,0.5117952785474136,heavy_rain,0.8,0,1.0,0.2967905911445751,0,none,1.0,180,60.8420711846379,28.833244793600368,28
2021-07-17,5,0,7,2021,0,1,207,midterm,0.75,0.20026989732018385,heavy_rain,0.8,0,1.0,0.30458762422241864,0,none,1.0,180,63.049638214040655,34.89945322675521,34
2021-07-18,6,1,7,2021,0,0,226,midterm,0.75,0.6374491512053722,heavy_rain,0.8,0,1.0,0.31261201982133385,0,none,1.0,180,70.65031647962145,30.996986527616425,0
2021-07-19,0,0,7,2021,0,1,208,midterm,0.75,0.5519732713846989,heavy_rain,0.8,0,1.0,0.2941885478439021,0,none,1.0,180,61.191217951531634,32.076231887268435,32
2021-07-20,1,0,7,2021,0,1,236,midterm,0.75,0.6497015164789478,heavy_rain,0.8,0,1.0,0.3107356591585263,0,none,1.0,180,73.3336155614122,28.528613340974506,28
2021-07-21,2,0,7,2021,0,1,232,midterm,0.75,0.06556169327094663,heavy_rain,0.8,0,1.0,0.3789059028781092,0,none,1.0,180,87.90616946772134,54.48241441506703,54
2021-07-22,3,0,7,2021,0,1,250,midterm,0.75,0.8132562057171091,heavy_rain,0.8,0,1.0,0.3492724842807609,1,low,0.9,162,87.31812107019023,39.24097267768172,39
2021-07-23,4,0,7,2021,0,1,241,midterm,0.75,0.47906155577672394,heavy_rain,0.8,0,1.0,0.34345772962484483,0,none,1.0,180,82.7733128395876,43.0230457127874,43
2021-07-24,5,0,7,2021,0,1,243,midterm,0.75,0.6662274225106275,heavy_rain,0.8,0,1.0,0.27722302369880647,0,none,1.0,180,67.36519475880998,36.540005118704045,36
2021-07-25,6,1,7,2021,0,0,223,midterm,0.75,0.3440141109311704,heavy_rain,0.8,0,1.0,0.25553795858858375,0,none,1.0,180,56.984964765254176,27.926449087611893,0
2021-07-26,0,0,7,2021,0,1,214,midterm,0.75,0.5919160857593855,heavy_rain,0.8,0,1.0,0.3477650279118876,0,none,1.0,180,74.42171597314395,37.34325197250581,37
2021-07-27,1,0,7,2021,0,1,231,midterm,0.75,0.34198766552395155,heavy_rain,0.8,0,1.0,0.3438023396264897,1,low,0.9,162,79.41834045371913,40.696203812226074,40
2021-07-28,2,0,7,2021,0,1,231,midterm,0.75,0.4064346558956292,heavy_rain,0.8,0,1.0,0.3736335337875491,0,none,1.0,180,86.30934630492384,48.715486959378815,48
2021-07-29,3,0,7,2021,0,1,223,midterm,0.75,0.7871047030800179,heavy_rain,0.8,0,1.0,0.2698009687015385,1,low,0.9,162,60.16561602044309,24.714758382334345,24
2021-07-30,4,0,7,2021,0,1,240,midterm,0.75,0.471397639885498,heavy_rain,0.8,0,1.0,0.28852256723198266,0,none,1.0,180,69.24541613567584,32.40548846957156,32
2021-07-31,5,0,7,2021,0,1,248,midterm,0.75,0.5326149309769584,heavy_rain,0.8,0,1.0,0.25,1,medium,0.8,144,62.0,33.098175693071894,33
2021-08-01,6,1,8,2021,0,0,248,none,1.0,0.6305101596033131,heavy_rain,0.8,0,1.0,0.28037644469695633,0,none,1.0,180,69.53335828484516,39.552639840577136,0
2021-08-02,0,0,8,2021,0,1,211,none,1.0,0.5743522831958907,heavy_rain,0.8,0,1.0,0.34982852552897237,0,none,1.0,180,73.81381888661316,39.05888350913338,39
2021-08-03,1,0,8,2021,0,1,238,none,1.0,0.5225628357715365,heavy_rain,0.8,0,1.0,0.2766752310385901,0,none,1.0,180,65.84870498718445,39.51415249438732,39
2021-08-04,2,0,8,2021,0,1,201,none,1.0,0.5547441503699339,heavy_rain,0.8,0,1.0,0.33202398976004116,0,none,1.0,180,66.73682194176827,44.114077102233516,44
2021-08-05,3,0,8,2021,0,1,202,none,1.0,0.8605123377857413,heavy_rain,0.8,0,1.0,0.2904748447001094,1,high,0.65,117,58.67591862942211,35.068685101830354,35
2021-08-06,4,0,8,2021,0,1,248,none,1.0,0.4913571804449622,heavy_rain,0.8,0,1.0,0.316202851411078,0,none,1.0,180,78.41830714994735,50.964741416816125,50
2021-08-07,5,0,8,2021,0,1,236,none,1.0,0.5301648570072451,heavy_rain,0.8,0,1.0,0.25,0,none,1.0,180,59.0,42.09292665481446,42
2021-08-08,6,1,8,2021,0,0,248,none,1.0,0.6575981594011417,heavy_rain,0.8,0,1.0,0.304260472481695,0,none,1.0,180,75.45659717546036,38.444748548730246,0
2021-08-09,0,0,8,2021,0,1,216,none,1.0,0.6658288899436976,heavy_rain,0.8,0,1.0,0.25,1,low,0.9,162,54.0,30.289576422384982,30
2021-08-10,1,0,8,2021,0,1,248,none,1.0,0.678054545834057,heavy_rain,0.8,0,1.0,0.29065519209190077,0,none,1.0,180,72.08248763879139,40.81295784211226,40
2021-08-11,2,0,8,2021,0,1,201,none,1.0,0.5958095333043777,heavy_rain,0.8,0,1.0,0.25,0,none,1.0,180,50.25,30.268608809247052,30
2021-08-12,3,0,8,2021,0,1,201,none,1.0,0.3285492630904275,heavy_rain,0.8,0,1.0,0.3602997258273408,0,none,1.0,180,72.42024489129551,50.74541990667893,50
2021-08-13,4,0,8,2021,0,1,227,none,1.0,0.7450147298451644,heavy_rain,0.8,0,1.0,0.33887036763822553,0,none,1.0,180,76.9235734538772,46.18464581938982,46
2021-08-14,5,0,8,2021,0,1,222,none,1.0,0.32804819104719685,heavy_rain,0.8,0,1.0,0.32333354909830403,0,none,1.0,180,71.7800478998235,47.669805284019276,47
2021-08-15,6,1,8,2021,0,0,236,none,1.0,0.545395319785855,heavy_rain,0.8,0,1.0,0.376050311357969,0,none,1.0,180,88.74787348048069,56.281183331585666,0
2021-08-16,0,0,8,2021,0,1,231,none,1.0,0.38685862249709635,heavy_rain,0.8,0,1.0,0.2525541739587581,0,none,1.0,180,58.34001418447313,39.27181433475414,39
2021-08-17,1,0,8,2021,0,1,232,none,1.0,0.4903792480110511,heavy_rain,0.8,0,1.0,0.3873681598957779,0,none,1.0,180,89.86941309582048,52.44209522721685,52
2021-08-18,2,0,8,2021,0,1,200,none,1.0,0.549314361545522,heavy_rain,0.8,0,1.0,0.34660957821301924,0,none,1.0,180,69.32191564260386,42.78022542585366,42
2021-08-19,3,0,8,2021,0,1,218,none,1.0,0.548203582317541,heavy_rain,0.8,0,1.0,0.2881722356390527,0,none,1.0,180,62.821547369313485,38.67308532304253,38
2021-08-20,4,0,8,2021,0,1,201,none,1.0,0.5632881131352927,heavy_rain,0.8,0,1.0,0.3567810073591472,0,none,1.0,180,71.71298247918858,43.71027993636356,43
2021-08-21,5,0,8,2021,0,1,243,none,1.0,0.7420566903587971,heavy_rain,0.8,0,1.0,0.25,0,none,1.0,180,60.75,34.28295403369933,34
2021-08-22,6,1,8,2021,0,0,225,none,1.0,0.5680301452270969,heavy_rain,0.8,0,1.0,0.25877429192361634,1,high,0.65,117,58.22421568281368,36.26837175155094,0
2021-08-23,0,0,8,2021,0,1,231,none,1.0,0.4633765047064027,heavy_rain,0.8,0,1.0,0.26957051383801495,0,none,1.0,180,62.270788696581455,38.8287010776084,38
2021-08-24,1,0,8,2021,0,1,205,none,1.0,0.6446130752432536,heavy_rain,0.8,0,1.0,0.2735511145967992,0,none,1.0,180,56.07797849234384,37.53231362587527,37
2021-08-25,2,0,8,2021,0,1,231,none,1.0,0.6784205733386961,heavy_rain,0.8,0,1.0,0.25,0,none,1.0,180,57.75,29.725989978443973,29
2021-08-26,3,0,8,2021,0,1,203,none,1.0,0.3158588277294512,heavy_rain,0.8,0,1.0,0.36115415335476625,0,none,1.0,180,73.31429313101755,47.54686744122045,47
2021-08-27,4,0,8,2021,0,1,210,none,1.0,0.5896100104774787,heavy_rain,0.8,0,1.0,0.28705727998150843,0,none,1.0,180,60.28202879611677,47.09659286430748,47
2021-08-28,5,0,8,2021,0,1,216,none,1.0,0.6051759113466347,heavy_rain,0.8,0,1.0,0.31762524841784395,0,none,1.0,180,68.60705365825429,37.281467834379264,37
2021-08-29,6,1,8,2021,0,0,237,none,1.0,0.45536547449600123,heavy_rain,0.8,0,1.0,0.27148243167931596,0,none,1.0,180,64.34133630799788,36.39848425919746,0
2021-08-30,0,0,8,2021,0,1,223,none,1.0,0.7063560219967429,heavy_rain,0.8,0,1.0,0.25,0,none,1.0,180,55.75,34.348831954106394,34
2021-08-31,1,0,8,2021,0,1,204,none,1.0,0.477491661945121,heavy_rain,0.8,0,1.0,0.3135028679195711,0,none,1.0,180,63.9545850555925,32.794051227156245,32
2021-09-01,2,0,9,2021,0,1,233,endterm,0.55,0.5188364680207314,heavy_rain,0.8,0,1.0,0.25,0,none,1.0,180,58.25,19.833026313908213,19
2021-09-02,3,0,9,2021,0,1,205,endterm,0.55,0.4740392263574196,heavy_rain,0.8,0,1.0,0.29656829769572657,0,none,1.0,180,60.79650102762395,26.329905615256266,26
2021-09-03,4,0,9,2021,0,1,221,endterm,0.55,0.5023368571372201,heavy_rain,0.8,0,1.0,0.25,0,none,1.0,180,55.25,16.424195670200774,16
2021-09-04,5,0,9,2021,0,1,210,endterm,0.55,0.3355587369657197,heavy_rain,0.8,0,1.0,0.39936379996154037,0,none,1.0,180,83.86639799192348,25.616184280126248,25
2021-09-05,6,1,9,2021,0,0,247,endterm,0.55,0.2839923676108559,heavy_rain,0.8,0,1.0,0.34556813610873605,0,none,1.0,180,85.35532961885781,28.29927584381692,0
2021-09-06,0,0,9,2021,0,1,215,endterm,0.55,0.7391757594837458,heavy_rain,0.8,0,1.0,0.305287689563574,0,none,1.0,180,65.63685325616841,22.168563930945883,22
2021-09-07,1,0,9,2021,0,1,232,endterm,0.55,0.37295579775225085,heavy_rain,0.8,0,1.0,0.36318533388273344,0,none,1.0,180,84.25899746079416,35.09108314052452,35
2021-09-08,2,0,9,2021,0,1,208,endterm,0.55,0.35129114758155394,heavy_rain,0.8,0,1.0,0.2576842011267132,0,none,1.0,180,53.59831383435635,19.230434295794776,19
2021-09-09,3,0,9,2021,0,1,205,endterm,0.55,0.17699148295944278,heavy_rain,0.8,0,1.0,0.32717396893350464,0,none,1.0,180,67.07066363136845,29.295299106728027,29
2021-09-10,4,0,9,2021,0,1,215,endterm,0.55,0.40415573784657466,heavy_rain,0.8,0,1.0,0.30999052168593566,0,none,1.0,180,66.64796216247616,28.0021907818956,28
2021-09-11,5,0,9,2021,0,1,228,endterm,0.55,0.30153653098887523,heavy_rain,0.8,0,1.0,0.3132010040666835,0,none,1.0,180,71.40982892720383,32.56911525488229,32
2021-09-12,6,1,9,2021,0,0,202,endterm,0.55,0.7463022740204553,heavy_rain,0.8,0,1.0,0.36361767500533837,0,none,1.0,180,73.45077035107835,22.11218118918572,0
2021-09-13,0,0,9,2021,0,1,219,endterm,0.55,0.6514725634013951,heavy_rain,0.8,0,1.0,0.3366246051389901,0,none,1.0,180,73.72078852543883,18.464444656168137,18
2021-09-14,1,0,9,2021,0,1,235,endterm,0.55,0.39677744822334143,heavy_rain,0.8,0,1.0,0.31443618314125116,0,none,1.0,180,73.89250303819402,25.107263138063296,25
2021-09-15,2,0,9,2021,0,1,218,endterm,0.55,0.8378653708016464,heavy_rain,0.8,0,1.0,0.25,0,none,1.0,180,54.5,15.262733097098986,15
2021-09-16,3,0,9,2021,0,1,225,endterm,0.55,0.6472648230487391,heavy_rain,0.8,0,1.0,0.2519976852360268,0,none,1.0,180,56.699479178106024,18.00990229760772,18
2021-09-17,4,0,9,2021,0,1,202,endterm,0.55,0.4512752924737066,heavy_rain,0.8,0,1.0,0.2938645533202138,0,none,1.0,180,59.36063977068318,21.001901073474578,21
2021-09-18,5,0,9,2021,0,1,218,endterm,0.55,0.12508914276896405,heavy_rain,0.8,0,1.0,0.30466861871383255,0,none,1.0,180,66.41775887961549,30.867809495675168,30
2021-09-19,6,1,9,2021,0,0,219,endterm,0.55,0.8436413858886113,heavy_rain,0.8,0,1.0,0.25,0,none,1.0,180,54.75,17.994744965894654,0
2021-09-20,0,0,9,2021,0,1,231,endterm,0.55,0.2915641299854606,heavy_rain,0.8,0,1.0,0.42058383377892106,0,none,1.0,180,97.15486560293077,37.11432652300325,37
2021-09-21,1,0,9,2021,0,1,206,endterm,0.55,0.25319018795646625,heavy_rain,0.8,0,1.0,0.3758197027626786,0,none,1.0,180,77.4188587691118,33.97734494790017,33
2021-09-22,2,0,9,2021,0,1,240,endterm,0.55,0.653385564801446,heavy_rain,0.8,0,1.0,0.33010591601962413,0,none,1.0,180,79.22541984470979,26.669517060481827,26
2021-09-23,3,0,9,2021,0,1,232,endterm,0.55,0.8659628609508909,heavy_rain,0.8,0,1.0,0.30360184306418725,0,none,1.0,180,70.43562759089144,20.387287223172937,20
2021-09-24,4,0,9,2021,0,1,239,endterm,0.55,0.7076409227765778,heavy_rain,0.8,0,1.0,0.2893895515049424,0,none,1.0,180,69.16410280968122,23.796089689654604,23
2021-09-25,5,0,9,2021,0,1,238,endterm,0.55,0.5845863680078539,heavy_rain,0.8,0,1.0,0.2524040769988882,0,none,1.0,180,60.0721703257354,20.39741582167049,20
2021-09-26,6,1,9,2021,0,0,217,endterm,0.55,0.5892131512497929,heavy_rain,0.8,0,1.0,0.3038740259259431,0,none,1.0,180,65.94066362592964,26.739094956720457,0
2021-09-27,0,0,9,2021,0,1,239,endterm,0.55,0.6280123338170461,heavy_rain,0.8,0,1.0,0.3128876270071375,0,none,1.0,180,74.78014285470587,21.093872103874027,21
2021-09-28,1,0,9,2021,0,1,200,endterm,0.55,0.6138392884680147,heavy_rain,0.8,0,1.0,0.25,0,none,1.0,180,50.0,15.743122565040537,15
2021-09-29,2,0,9,2021,0,1,210,endterm,0.55,0.5421787135954064,heavy_rain,0.8,0,1.0,0.31670882086224483,0,none,1.0,180,66.50885238107142,22.62744236025279,22
2021-09-30,3,0,9,2021,0,1,227,endterm,0.55,0.5156301655927814,heavy_rain,0.8,0,1.0,0.29223704755876256,0,none,1.0,180,66.3378097958391,24.18656220029672,24
2021-10-01,4,0,10,2021,0,1,224,midterm,0.75,0.4906110308150716,normal,1.0,0,1.0,0.25,0,none,1.0,180,56.0,38.03808205343425,38
2021-10-02,5,0,10,2021,0,1,249,midterm,0.75,0.38690531166999853,normal,1.0,0,1.0,0.2569807494610249,0,none,1.0,180,63.9882066157952,40.46497164840935,40
2021-10-03,6,1,10,2021,0,0,222,midterm,0.75,0.4578987384699839,normal,1.0,0,1.0,0.27931972332891775,0,none,1.0,180,62.00897857901974,32.58573496187178,0
2021-10-04,0,0,10,2021,0,1,230,midterm,0.75,0.24605647787069218,normal,1.0,0,1.0,0.3943843828670095,0,none,1.0,180,90.70840805941218,66.50308877564807,66
2021-10-05,1,0,10,2021,0,1,229,midterm,0.75,0.4852490559807875,normal,1.0,0,1.0,0.3278276562266879,0,none,1.0,180,75.07253327591154,48.80141824215957,48
2021-10-06,2,0,10,2021,0,1,241,midterm,0.75,0.3517113339273624,normal,1.0,0,1.0,0.25,0,none,1.0,180,60.25,31.29001878383736,31
2021-10-07,3,0,10,2021,0,1,234,midterm,0.75,0.33446160241763434,normal,1.0,0,1.0,0.32430181447088186,0,none,1.0,180,75.88662458618636,49.28186520650602,49
2021-10-08,4,0,10,2021,0,1,206,midterm,0.75,0.5269841226730217,normal,1.0,0,1.0,0.25,0,none,1.0,180,51.5,25.63585080743976,25
2021-10-09,5,0,10,2021,0,1,215,midterm,0.75,0.7088003429516899,normal,1.0,0,1.0,0.3541345526943537,0,none,1.0,180,76.13892882928604,38.19465299905532,38
2021-10-10,6,1,10,2021,0,0,225,midterm,0.75,0.6377474909003469,normal,1.0,0,1.0,0.27644376740910603,0,none,1.0,180,62.19984766704886,31.612326616845472,0
2021-10-11,0,0,10,2021,0,1,247,midterm,0.75,0.26442490945652347,normal,1.0,0,1.0,0.2953181905630414,0,none,1.0,180,72.94359306907123,52.88028909107425,52
2021-10-12,1,0,10,2021,0,1,248,midterm,0.75,0.3515557795144494,normal,1.0,0,1.0,0.3662898323771095,0,none,1.0,180,90.83987842952315,59.233356307145215,59
2021-10-13,2,0,10,2021,0,1,201,midterm,0.75,0.6411156781982323,normal,1.0,0,1.0,0.25,0,none,1.0,180,50.25,24.42011048066275,24
2021-10-14,3,0,10,2021,0,1,200,midterm,0.75,0.3526268909692536,normal,1.0,0,1.0,0.25,0,none,1.0,180,50.0,35.045341610002964,35
2021-10-15,4,0,10,2021,0,1,247,midterm,0.75,0.46630502750044633,normal,1.0,0,1.0,0.27082003368269975,0,none,1.0,180,66.89254831962684,34.96010476333651,34
2021-10-16,5,0,10,2021,0,1,211,midterm,0.75,0.5825078148536827,normal,1.0,0,1.0,0.35191894255096584,0,none,1.0,180,74.25489687825379,44.12503492363935,44
2021-10-17,6,1,10,2021,0,0,204,midterm,0.75,0.35474833177045473,normal,1.0,0,1.0,0.25,0,none,1.0,180,51.0,30.150576172142873,0
2021-10-18,0,0,10,2021,0,1,236,midterm,0.75,0.515806325921894,normal,1.0,0,1.0,0.25,0,none,1.0,180,59.0,33.835961778757536,33
2021-10-19,1,0,10,2021,0,1,231,midterm,0.75,0.29989617576226935,normal,1.0,0,1.0,0.27744205707955005,0,none,1.0,180,64.08911518537606,44.43391844566038,44
2021-10-20,2,0,10,2021,0,1,208,midterm,0.75,0.40979485340731797,normal,1.0,0,1.0,0.327587039995546,0,none,1.0,180,68.13810431907356,44.9547705289218,44
2021-10-21,3,0,10,2021,0,1,240,midterm,0.75,0.5479672901213806,normal,1.0,0,1.0,0.36001308748694144,0,none,1.0,180,86.40314099686594,57.363393847195184,57
2021-10-22,4,0,10,2021,0,1,234,midterm,0.75,0.26105093997024964,normal,1.0,0,1.0,0.27684193189573003,0,none,1.0,180,64.78101206360083,43.15451010198649,43
2021-10-23,5,0,10,2021,0,1,218,midterm,0.75,0.5660712106940599,normal,1.0,0,1.0,0.2794286696441999,0,none,1.0,180,60.915449982435575,36.42489655071103,36
2021-10-24,6,1,10,2021,0,0,247,midterm,0.75,0.4970543301609978,normal,1.0,0,1.0,0.35769503671278735,0,none,1.0,180,88.35067406805848,50.76459910633833,0
